id,code,name,description,credits,school_id,created_at,updated_at
c586c75a-0936-40e3-9770-ef6af02890bf,EE117,Introduction to Force,A foundational course in introduction to force offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
6a511cbb-5b19-4f66-92f0-b8fe79dee451,EE118,Introduction to Skill,A foundational course in introduction to skill offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
1be2c81d-cda2-4942-a151-3701e88e49ab,EE119,Introduction to Group,A foundational course in introduction to group offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
e8fef442-47f7-4689-8daa-b8d34f3e2d0a,EE120,Introduction to Do,A foundational course in introduction to do offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
5d94bfc3-c0dd-46ae-b208-c5ef0bee265a,EE121,Introduction to Goal,A foundational course in introduction to goal offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
a8479a05-10d2-4c85-99f2-c4a6c14d0db4,EE122,Introduction to Start,A foundational course in introduction to start offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
6382c67e-ee28-4991-b390-d999c4834e3b,EE123,Introduction to Concern,A foundational course in introduction to concern offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
a3b06f89-7442-44b0-a9b2-63ad7f2f0b82,EE124,Introduction to Ball,A foundational course in introduction to ball offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
3ed20fd7-0829-4ad4-9cc6-2cd046a52ae9,EE125,Introduction to Mrs,A foundational course in introduction to mrs offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
50525bd9-f115-4b7d-bbd2-e238acd90a73,EE126,Introduction to Property,A foundational course in introduction to property offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
db49796b-f896-4462-b0f5-e2189ee3132f,EE127,Introduction to Build,A foundational course in introduction to build offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
c18552dd-ea38-4468-9919-d9acfe29a8fa,EE128,Introduction to Nice,A foundational course in introduction to nice offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
bbe359a6-841d-4e98-9d9b-df1c02ab001d,EE129,Introduction to Mrs,A foundational course in introduction to mrs offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
7feaa68d-d965-4718-be09-564bbf951c2f,EE130,Introduction to Daughter,A foundational course in introduction to daughter offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
a51cea48-330d-42a6-bab7-0719ce606b05,EE131,Introduction to Western,A foundational course in introduction to western offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
65f84906-2b6c-4fc9-bdd9-b29a8116e875,EE132,Introduction to Stand,A foundational course in introduction to stand offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
762e01b5-a0b7-40c2-81ab-fb9d425e165b,EE133,Introduction to Happy,A foundational course in introduction to happy offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
0bd6836d-3670-457e-807b-b0e24fd8b732,EE134,Introduction to Have,A foundational course in introduction to have offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
088d190a-dfa6-47a0-95a1-e9306a534700,EE135,Introduction to Short,A foundational course in introduction to short offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
c3422ea8-e6c9-4947-92ad-4b70cbce0886,EE136,Introduction to Tell,A foundational course in introduction to tell offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
abc2e2bc-120d-4b93-bf71-cc9905d319fa,EE137,Introduction to Quite,A foundational course in introduction to quite offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
f70bf52d-3c9e-49f7-8824-ed2078c83c39,EE138,Introduction to Teacher,A foundational course in introduction to teacher offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
6cab2669-3595-4507-9582-ab50eddb870a,EE139,Introduction to Choose,A foundational course in introduction to choose offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
64efb49e-18fe-47ae-827c-fabdcadf4955,EE140,Introduction to Eat,A foundational course in introduction to eat offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
39bd2309-6689-4d21-be0a-f3a532d06682,EE141,Introduction to Board,A foundational course in introduction to board offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
97e6a9d6-e7fa-4496-8ddb-15fc613db7b5,EE142,Introduction to Child,A foundational course in introduction to child offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
0fb4db7e-4cc3-43ed-aaf8-977ea779cfc3,EE143,Introduction to Establish,A foundational course in introduction to establish offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
d281fe2f-ade3-43cd-ae5f-d975caff72b2,EE144,Introduction to Decade,A foundational course in introduction to decade offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
4a85240e-4b7e-4406-a8e8-b55dae2396a2,EE145,Introduction to Consumer,A foundational course in introduction to consumer offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
650b4ea5-e8de-46df-a05e-7dad255e5946,EE146,Introduction to Play,A foundational course in introduction to play offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
2e524249-5e78-4b38-85a6-c8b0258db520,EE147,Introduction to Claim,A foundational course in introduction to claim offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
263454d0-a4fc-4713-acb3-06bf468af8ad,EE148,Introduction to Soon,A foundational course in introduction to soon offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
67c5bb52-dac4-40d7-9bd1-36196040474c,EE149,Introduction to Song,A foundational course in introduction to song offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
515b056e-a02d-49b5-8142-11dc6fba89b4,EE150,Introduction to Reality,A foundational course in introduction to reality offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
512cead6-12d1-4fa3-9aca-093f02da45dd,EE151,Introduction to Bag,A foundational course in introduction to bag offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
7134dc02-69eb-4be1-88a9-448d51e452a8,EE152,Introduction to Cost,A foundational course in introduction to cost offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
a73738b8-afcd-42ce-97d3-d0b760357973,EE153,Introduction to Spring,A foundational course in introduction to spring offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
2875547b-6188-4ccb-a1c9-277f28cf95ab,EE154,Introduction to Production,A foundational course in introduction to production offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
4f307f52-15d2-4149-8011-7d9f4dacad51,EE155,Introduction to Minute,A foundational course in introduction to minute offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
ebf4e68e-87d2-4ff5-81e3-48dcdb6b4304,EE156,Introduction to Majority,A foundational course in introduction to majority offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
695ebfaa-d0e5-4040-9e8c-79853032d384,EE157,Introduction to Somebody,A foundational course in introduction to somebody offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
79b8bde9-e172-48d7-808a-8403a4d40d9f,EE158,Introduction to Organization,A foundational course in introduction to organization offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
aaab2d92-9d9b-4afe-973e-8a6294fd3288,EE159,Introduction to Soon,A foundational course in introduction to soon offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
56c11ca2-21fd-4f9d-aeee-6614fe39bfb9,EE160,Introduction to Particularly,A foundational course in introduction to particularly offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
cf9275ed-6d58-412b-ac32-e2c584f1461b,EE161,Introduction to List,A foundational course in introduction to list offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
42405684-9a38-4ebe-89a6-6adbe0e56f58,EE162,Introduction to Responsibility,A foundational course in introduction to responsibility offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
ac2c9414-b903-4e3f-a043-a000290dc754,EE163,Introduction to Window,A foundational course in introduction to window offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
44d47025-2919-4c71-9858-c247879a5fd7,EE164,Introduction to Us,A foundational course in introduction to us offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
b84db8bf-6859-46f2-9672-f0cd34cccbd4,EE165,Introduction to Other,A foundational course in introduction to other offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
205b2237-4b29-4d67-8017-5e8e9a25c312,EE166,Introduction to Question,A foundational course in introduction to question offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
e8f471e4-119c-4fd7-9505-754d958d6bd5,EE167,Introduction to Prove,A foundational course in introduction to prove offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
c0d4cd21-2682-4c23-b81d-c2c747bf7312,EE168,Introduction to Probably,A foundational course in introduction to probably offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
7729be0f-dc10-4aa0-9918-3ed1b22a85b3,EE169,Introduction to Future,A foundational course in introduction to future offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
379081ae-b8e2-4296-89ed-7dbf1949924e,EE170,Introduction to Treat,A foundational course in introduction to treat offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
0d083726-651a-4436-bd08-cf31b6715d43,EE171,Introduction to Product,A foundational course in introduction to product offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
26ed0c12-d393-4730-8397-328dc70add3b,EE172,Introduction to Four,A foundational course in introduction to four offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
4b479f20-e7ed-4cee-9ef9-cda23c74576a,EE173,Introduction to City,A foundational course in introduction to city offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
3db25f0b-cea0-4096-82ce-841163f462f3,EE174,Introduction to Less,A foundational course in introduction to less offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
482b4dfc-e65c-459c-b824-500fa8bfe3b6,EE175,Introduction to Author,A foundational course in introduction to author offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
48358815-e9f1-4692-a14d-255b16ff8428,EE176,Introduction to Manager,A foundational course in introduction to manager offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
b988a76c-7c0f-4d4f-8e0b-71776a8044ee,EE177,Introduction to Letter,A foundational course in introduction to letter offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
779fb389-3b75-4d5a-a9d3-b8637e3cb655,EE178,Introduction to Program,A foundational course in introduction to program offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
b05b30b1-a883-4674-9298-a97336da30ee,EE179,Introduction to Floor,A foundational course in introduction to floor offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
f9303421-592f-4eb7-9d2a-daf70e3a5080,EE180,Introduction to Style,A foundational course in introduction to style offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
2cea102b-d5af-41dd-82c1-9acd5b6441c9,EE181,Introduction to Face,A foundational course in introduction to face offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
8d634dcf-1ee2-4861-bb2e-7b5fc605427f,EE182,Introduction to Perhaps,A foundational course in introduction to perhaps offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
9b376490-8cdc-4e74-b551-d1b30a2364d1,EE183,Introduction to Arrive,A foundational course in introduction to arrive offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
585abfca-c2e2-4095-a232-39d7e3401a6d,EE184,Introduction to He,A foundational course in introduction to he offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
7ce67c44-db40-428e-98c7-b2d200d1d208,EE185,Introduction to Movement,A foundational course in introduction to movement offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
24d65df4-b45b-45be-bb82-83f99df4a24b,EE186,Introduction to Back,A foundational course in introduction to back offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
2760eb19-aedf-4df2-819a-18917bbd2402,EE187,Introduction to Force,A foundational course in introduction to force offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
d11c838b-a083-4587-a44f-653dd1cc9445,EE188,Introduction to Main,A foundational course in introduction to main offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
5ebcc007-6bd6-4b6d-9e5c-1b88982c6b60,EE189,Introduction to Live,A foundational course in introduction to live offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
146167aa-ad30-4e55-98b7-de690f0b98c7,EE190,Introduction to Always,A foundational course in introduction to always offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
93416f50-9e21-4a2a-a39f-f561a3f4a633,EE191,Introduction to Art,A foundational course in introduction to art offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
4e1d587f-1560-4cd6-870e-d5d47d157ab1,EE192,Introduction to Home,A foundational course in introduction to home offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
8c0f09e6-ab3b-4532-ad39-4f9513be22e6,EE193,Introduction to Theory,A foundational course in introduction to theory offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
07a05f87-d1c8-49c3-bc45-a521a41a6770,EE194,Introduction to Few,A foundational course in introduction to few offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
8d778315-aeea-4abd-b64a-88a74f482a63,EE195,Introduction to Ball,A foundational course in introduction to ball offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
c8aa5285-efb9-4e4c-8ea0-c5ec33d6af28,EE196,Introduction to Quite,A foundational course in introduction to quite offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
04e58ca2-fab5-42f8-8bad-cb9dfc845d01,EE197,Introduction to Treat,A foundational course in introduction to treat offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
14fa475a-0241-478d-8d27-943efa75531b,EE198,Introduction to Top,A foundational course in introduction to top offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
3c97cb40-e73f-48fe-8d07-6e8773e88b9a,EE199,Introduction to Believe,A foundational course in introduction to believe offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
5112104d-2e31-4977-8163-ab2b95b943b3,EE200,Introduction to Possible,A foundational course in introduction to possible offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
04269896-23d9-4e2c-b09f-b1a05755c917,EE201,Introduction to Phone,A foundational course in introduction to phone offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
c08102ff-02b9-4c30-9b18-e1f63e03594d,EE202,Introduction to Movement,A foundational course in introduction to movement offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
a288de86-fb6d-43b9-be85-97f99dec38c0,EE203,Introduction to If,A foundational course in introduction to if offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
5afde59c-5556-4b56-9966-5d2330312293,EE204,Introduction to Maintain,A foundational course in introduction to maintain offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
d339560e-ab7c-4e78-ab7d-792cf6e36242,EE205,Introduction to Partner,A foundational course in introduction to partner offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
c60f6879-f68f-49a8-810e-22993e70f7ea,EE206,Introduction to Once,A foundational course in introduction to once offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
98f5e713-5c54-45c6-bb6e-052fa697538c,EE207,Introduction to Strong,A foundational course in introduction to strong offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
db59d392-ce8f-4db1-b4c3-835723df6a36,EE208,Introduction to Single,A foundational course in introduction to single offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
3142ad1c-915e-4996-a69f-b13251c3cfad,EE209,Introduction to War,A foundational course in introduction to war offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
0e64338f-7982-4e8a-9ef0-68064d45e026,EE210,Introduction to Analysis,A foundational course in introduction to analysis offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
082a892d-e2f7-4799-9d6b-a6b167c405d5,EE211,Introduction to Listen,A foundational course in introduction to listen offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
1114dd86-03ff-49f4-9967-c5def0b9e19e,EE212,Introduction to When,A foundational course in introduction to when offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
8544bca1-41ad-40e0-b15a-69889d7e223d,EE213,Introduction to Take,A foundational course in introduction to take offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
4acd614a-7d54-46bb-babf-78b78d4b9eed,EE214,Introduction to Owner,A foundational course in introduction to owner offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
9aea54ef-15a1-415d-8070-68a7b2fe4cf0,EE215,Introduction to Reach,A foundational course in introduction to reach offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
91b518e3-5c75-4cc5-900f-a153436df7c5,EE216,Introduction to Cup,A foundational course in introduction to cup offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
c064cc4c-295d-4fba-9e34-36ce1e27e8fc,EE217,Introduction to Fund,A foundational course in introduction to fund offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
53785954-4e1f-4605-853b-eebfae0d73e0,EE218,Introduction to Point,A foundational course in introduction to point offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
99972463-ada4-4f6b-890f-175d72e4f170,EE219,Introduction to Maybe,A foundational course in introduction to maybe offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
ee7158f3-db92-49cf-8b5f-6ae721211bab,EE220,Introduction to More,A foundational course in introduction to more offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
9931e061-5e34-4c12-a847-d6c4bc3d4501,EE221,Introduction to City,A foundational course in introduction to city offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
ff5e9025-b9d4-497a-a664-396a9ccc364a,EE222,Introduction to Assume,A foundational course in introduction to assume offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
f35f58d5-f3f3-4863-b94c-618d1be8c923,EE223,Introduction to Little,A foundational course in introduction to little offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
b3dc314c-d2b4-433a-8461-47f15ab65884,EE224,Introduction to Board,A foundational course in introduction to board offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
d7909f67-6404-4836-9bcf-2aee957a5ccd,EE225,Introduction to Talk,A foundational course in introduction to talk offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
680807db-8d79-4225-9685-f6f63aa3e5cf,EE226,Introduction to Way,A foundational course in introduction to way offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
25089622-6a75-4f87-88ff-65a3c7702578,EE227,Introduction to Third,A foundational course in introduction to third offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
7db4dd54-1df9-4253-ade5-fe51ade3064c,EE228,Introduction to Gun,A foundational course in introduction to gun offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
689afdce-c534-485c-8392-83d240aad720,EE229,Introduction to Send,A foundational course in introduction to send offered by School of Electrical Engineering.,4,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
9acefa18-ee77-4ac3-87a9-98601efa39d0,EE230,Introduction to Become,A foundational course in introduction to become offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
445be453-da54-4193-8e38-8570ad5d1221,EE231,Introduction to Mother,A foundational course in introduction to mother offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
180e6b72-9988-4213-8ed3-60a347ab7a72,EE232,Introduction to Race,A foundational course in introduction to race offered by School of Electrical Engineering.,3,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
251c0ac2-39a9-471b-943b-4d54e95ed906,EE233,Introduction to Consider,A foundational course in introduction to consider offered by School of Electrical Engineering.,2,defdeec1-8999-4706-b114-ee500d4d4e60,2025-10-11 13:38:14,2025-10-11 13:38:14
